slot12,kind,sentence,title,author
01:00,oclock,"See here, I want lunch for two at one o'clock."" The directions that followed were explicit and given with a particularity that made Sam wonder.",The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,noon,"At noon Bles would run down, and they would linger until he must hurry back to dinner.",The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,noon,"Then of a sudden, at midday, the sun shot out, hot and still; no breath of air stirred; the sky was like blue steel; the earth steamed.",The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,midnight,"As Miss Smith knelt beside her one night to make her simple prayer Zora sat suddenly upright, white-swathed, dishevelled, with fury in her midnight eyes.",The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,midnight,"He felt the midnight eyes of the girl--he saw the twisted, oozing mouth of the hag, blue-black and hideous.",The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,midnight,"He arose at ten, dined at seven, and went to bed between midnight and sunrise.",The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,midnight,"A few more details settled, and some more whiskey consumed, and Teerswell went home at midnight in high spirits.",The Quest of the Silver Fleece,W. E. B. Du Bois
11:00,oclock,"Eleven o'clock--twelve--one--chimed the deep-voiced clock without, before Alwyn went to bed.",The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,noon,"When Zora left Colonel Cresswell's about noon that Sunday she knew her work had just begun, and she walked swiftly along the country roads, calling here and there.",The Quest of the Silver Fleece,W. E. B. Du Bois
08:00,oclock,Everything was ready by eight o'clock in the morning.,The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,noon,"High noon found Zora peering down the highway under her shading hand, but no soul in sight.",The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,midnight,"Follow me!"" The hour was halfway between midnight and dawn, but nevertheless the people leapt frenziedly to their feet.",The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,noon,The sun rose higher and higher till it blazed at high noon.,The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,midnight,"She half slipped on, half wound about her, the white cloud of cloth, standing with parted lips, looking into the long mirror and gleaming in the fading day like midnight gowned in mists and stars.",The Quest of the Silver Fleece,W. E. B. Du Bois
04:00,oclock,"The French Commodore was about a gun-shot ahead of all, running from us with all speed; and about four o'clock he carried his foretopmast overboard.",The Interesting Narrative of the Life of Olaudah Equiano,Olaudah Equiano
12:00,midnight,"About midnight I saw the Ocean blow up, with a most dreadful explosion.",The Interesting Narrative of the Life of Olaudah Equiano,Olaudah Equiano
12:00,midnight,"In less than a minute the midnight for a certain space seemed turned into day by the blaze, which was attended with a noise louder and more terrible than thunder, that seemed to rend every element around us.",The Interesting Narrative of the Life of Olaudah Equiano,Olaudah Equiano
02:00,oclock,"After we were got to bed, about one or two o'clock in the morning, the Captain was sent for, and informed the man was dead.",The Interesting Narrative of the Life of Olaudah Equiano,Olaudah Equiano
12:00,oclock,"At twelve o'clock the watch was changed; and, as I had always the charge of the captain's watch, I then went upon deck.",The Interesting Narrative of the Life of Olaudah Equiano,Olaudah Equiano
10:00,oclock,We were very happy at meeting each other; and after supper we had a light till it was between nine and ten o'clock at night.,The Interesting Narrative of the Life of Olaudah Equiano,Olaudah Equiano
09:00,oclock,"They said that all negroes who had light in their houses after nine o'clock were to be taken into custody, and either pay some dollars or be flogged.",The Interesting Narrative of the Life of Olaudah Equiano,Olaudah Equiano
10:00,oclock,"The sun now being on the decline the days shortened as we sailed to the southward; and, on the 28th, in latitude 73, it was dark by ten o'clock at night.",The Interesting Narrative of the Life of Olaudah Equiano,Olaudah Equiano
12:00,midnight,"I saw that time was very short, eternity long, and very near, and I viewed those persons alone blessed who were found ready at midnight call, or when the Judge of all, both quick and dead, cometh.",The Interesting Narrative of the Life of Olaudah Equiano,Olaudah Equiano
07:00,oclock,He told Belton to call at his home that evening at seven o'clock to receive a check for his entire college course.,Imperium in Imperio,Sutton E. Griggs
08:30,numeric,"That night, about 8:30 o'clock, when the faculty meeting had progressed about half way, Belton made a rope of his bed clothes and let himself down to the ground from the window of his room on the second floor of the building.",Imperium in Imperio,Sutton E. Griggs
12:00,noon,"When the young lady teachers got together at noon that day, the question was passed around as to what was thought of Mr.",Imperium in Imperio,Sutton E. Griggs
12:00,midnight,Midnight carriage rides were offered and refused.,Imperium in Imperio,Sutton E. Griggs
08:00,oclock,About eight o'clock they were returning to the city and Bernard felt his veins throbbing; for he had determined to know his fate before he reached Viola's home.,Imperium in Imperio,Sutton E. Griggs
10:00,oclock,"(Continued.) At ten o'clock on the next day, Bernard called at Viola's residence.",Imperium in Imperio,Sutton E. Griggs
10:00,oclock,Bernard informed her that Viola had made an engagement with him for that morning at ten o'clock.,Imperium in Imperio,Sutton E. Griggs
12:00,noon,It was something like trying to look at the sun at high noon on Midsummer Day.,Five Children and It,Edith Nesbit
05:00,oclock,Have you ever been up at five o'clock on a fine summer morning?,Five Children and It,Edith Nesbit
05:00,minutes_to,So she knew it was three minutes to five.,Five Children and It,Edith Nesbit
10:00,oclock,"He 's a fool, but I think we can make him do something for you."" ""Oh, thank you, I 'll be around to-morrow, sure."" ""Better come about ten o'clock.",The Sport of the Gods,Paul Laurence Dunbar
09:00,oclock,"Again, with his fine disregard of ways and means, he determined to trust to luck, and as he expressed it, ""brace old Oakley."" Accordingly he went about nine o'clock the next morning to Oakley's house.",The Sport of the Gods,Paul Laurence Dunbar
12:00,noon,"At noon we met again, and we threw away in contempt our peasant fare, as we built our fire-place and kindled the cheering blaze destined to cook the game stolen from the neighbouring preserves.",The Last Man,Mary Shelley
12:00,midnight,"high aspirations cause the flow of my blood; my eyes seem to penetrate the cloudy midnight of time, and to discern within the depths of its darkness, the fruition of all my soul desires.",The Last Man,Mary Shelley
12:00,midnight,"At about midnight Raymond and I took leave of my sister, to return to town.",The Last Man,Mary Shelley
12:00,midnight,At past midnight I was awaked by a violent knocking.,The Last Man,Mary Shelley
12:00,midnight,"She had come by herself from the Castle, three long miles, at midnight, through the heavy snow; we must reach Englefield Green, a mile and a half further, before we could obtain a chaise.",The Last Man,Mary Shelley
05:00,oclock,"I lifted her into the chaise; I assured her that with our four horses we should arrive in London before five o’clock, the hour when she would be sought and missed.",The Last Man,Mary Shelley
05:30,half_past,At half past five o’clock we proceeded to the House.,The Last Man,Mary Shelley
12:00,noon,"At noon, we pitched our tents in some shady valley, or embowering wood among the mountains, while a stream prattling over pebbles induced grateful sleep.",The Last Man,Mary Shelley
12:00,noon,"They talked of the events of the day; the skirmish at noon; the diminished numbers of the Infidels; their defeat and flight: they contemplated, after a short interval of time, the capture of the Golden City.",The Last Man,Mary Shelley
12:00,noon,"From within the city neither shout nor cry, nor aught except the casual howling of a dog, broke the noon-day stillness.",The Last Man,Mary Shelley
12:00,midnight,"About midnight I returned to the palace and sought Raymond; he was alone, and apparently composed; such composure, at least, was his as is inspired by a resolve to adhere to a certain line of conduct.",The Last Man,Mary Shelley
12:00,noon,I shall expect your return by to-morrow noon.” Methought this was but a poor expedient; but I assured him of my obedience and zeal.,The Last Man,Mary Shelley
12:00,noon,"He was somewhat surprised; he would see, he said, what could be done; but it required time; and Raymond had ordered me to return by noon.",The Last Man,Mary Shelley
12:00,noon,"The city basked under the noon-day sun, and the venerable walls formed its picturesque boundary.",The Last Man,Mary Shelley
12:00,midnight,"About midnight she spoke to the latter, saying that she had had a bad dream, and bade her go to her daughter, and bring word whether she rested quietly.",The Last Man,Mary Shelley
12:00,noon,"The light boat heaves not, nor is opposed by death-bearing waves; the ether opens before the prow, and the shadow of the globe that upholds it, shelters us from the noon-day sun.",The Last Man,Mary Shelley
02:00,oclock,"Two o’clock struck, after which none were admitted; those who had been disappointed went sullenly or sorrowfully away, while I entered the audience-chamber.",The Last Man,Mary Shelley
12:00,midnight,"The silence of midnight, to speak truly, though apparently a paradox, rung in my ears.",The Last Man,Mary Shelley
12:00,midnight,"The theatres were open and thronged; dance and midnight festival were frequented—in many of these decorum was violated, and the evils, which hitherto adhered to an advanced state of civilization, were doubled.",The Last Man,Mary Shelley
12:00,midnight,"Often I waited beside the bed of death till midnight, and through the obscurity of rainy, cloudy nights rode many miles, sustained by one circumstance only, the safety and sheltered repose of those I loved.",The Last Man,Mary Shelley
12:00,midnight,"Deep in midnight, she was awaked by a rustling near her; she would have started up, but her stiff joints refused to obey her will.",The Last Man,Mary Shelley
12:00,midnight,"To chambers of painted state farewell!—To midnight revelry, and the panting emulation of beauty, to costly dress and birth-day shew, to title and the gilded coronet, farewell!",The Last Man,Mary Shelley
